task_count,algorithm,task_id,vm_id,arrival_time,length,start_time,finish_time,execution_time,waiting_time
200,FCFS,T0107,VM08,2.0000,6539.0000,2.0000,2.2637,0.2637,0.0000
200,FCFS,T0001,VM09,3.0000,2824.0000,3.0000,3.0569,0.0569,0.0000
200,FCFS,T0006,VM10,4.0000,7912.0000,4.0000,4.1595,0.1595,0.0000
200,FCFS,T0112,VM04,4.0000,2104.0000,4.0000,4.3394,0.3394,0.0000
200,FCFS,T0023,VM03,5.0000,5333.0000,5.0000,5.8602,0.8602,0.0000
200,FCFS,T0030,VM06,5.0000,2139.0000,5.0000,5.1725,0.1725,0.0000
200,FCFS,T0136,VM07,6.0000,2604.0000,6.0000,6.1050,0.1050,0.0000
200,FCFS,T0090,VM01,7.0000,4923.0000,7.0000,8.5881,1.5881,0.0000
200,FCFS,T0126,VM05,7.0000,2612.0000,7.0000,7.2106,0.2106,0.0000
200,FCFS,T0142,VM08,7.0000,7570.0000,7.0000,7.3052,0.3052,0.0000
200,FCFS,T0150,VM09,7.0000,4566.0000,7.0000,7.0921,0.0921,0.0000
200,FCFS,T0151,VM02,7.0000,9883.0000,7.0000,10.1881,3.1881,0.0000
200,FCFS,T0152,VM10,7.0000,6138.0000,7.0000,7.1238,0.1237,0.0000
200,FCFS,T0093,VM04,8.0000,8962.0000,8.0000,9.4455,1.4455,0.0000
200,FCFS,T0106,VM06,8.0000,4681.0000,8.0000,8.3775,0.3775,0.0000
200,FCFS,T0113,VM03,9.0000,6413.0000,9.0000,10.0344,1.0344,0.0000
200,FCFS,T0134,VM07,9.0000,5092.0000,9.0000,9.2053,0.2053,0.0000
200,FCFS,T0174,VM09,9.0000,2638.0000,9.0000,9.0532,0.0532,0.0000
200,FCFS,T0032,VM10,10.0000,5741.0000,10.0000,10.1157,0.1157,0.0000
200,FCFS,T0092,VM05,10.0000,2290.0000,10.0000,10.1847,0.1847,0.0000
200,FCFS,T0005,VM08,11.0000,9935.0000,11.0000,11.4006,0.4006,0.0000
200,FCFS,T0007,VM06,11.0000,1488.0000,11.0000,11.1200,0.1200,0.0000
200,FCFS,T0194,VM01,11.0000,1832.0000,11.0000,11.5910,0.5910,0.0000
200,FCFS,T0033,VM09,12.0000,4814.0000,12.0000,12.0971,0.0971,0.0000
200,FCFS,T0120,VM07,12.0000,4119.0000,12.0000,12.1661,0.1661,0.0000
200,FCFS,T0019,VM04,13.0000,6514.0000,13.0000,14.0506,1.0506,0.0000
200,FCFS,T0128,VM03,13.0000,6559.0000,13.0000,14.0579,1.0579,0.0000
200,FCFS,T0062,VM10,14.0000,1771.0000,14.0000,14.0357,0.0357,0.0000
200,FCFS,T0074,VM05,14.0000,6573.0000,14.0000,14.5301,0.5301,0.0000
200,FCFS,T0088,VM02,14.0000,1319.0000,14.0000,14.4255,0.4255,0.0000
200,FCFS,T0186,VM06,14.0000,5333.0000,14.0000,14.4301,0.4301,0.0000
200,FCFS,T0095,VM08,16.0000,3060.0000,16.0000,16.1234,0.1234,0.0000
200,FCFS,T0117,VM01,16.0000,9834.0000,16.0000,19.1723,3.1723,0.0000
200,FCFS,T0003,VM09,17.0000,4657.0000,17.0000,17.0939,0.0939,0.0000
200,FCFS,T0054,VM07,17.0000,5339.0000,17.0000,17.2153,0.2153,0.0000
200,FCFS,T0059,VM10,17.0000,4593.0000,17.0000,17.0926,0.0926,0.0000
200,FCFS,T0131,VM04,17.0000,8350.0000,17.0000,18.3468,1.3468,0.0000
200,FCFS,T0185,VM03,17.0000,2697.0000,17.0000,17.4350,0.4350,0.0000
200,FCFS,T0053,VM02,18.0000,8517.0000,18.0000,20.7474,2.7474,0.0000
200,FCFS,T0017,VM06,19.0000,5552.0000,19.0000,19.4477,0.4477,0.0000
200,FCFS,T0083,VM05,19.0000,4258.0000,19.0000,19.3434,0.3434,0.0000
200,FCFS,T0148,VM08,19.0000,8973.0000,19.0000,19.3618,0.3618,0.0000
200,FCFS,T0036,VM10,20.0000,6977.0000,20.0000,20.1407,0.1407,0.0000
200,FCFS,T0042,VM09,20.0000,5010.0000,20.0000,20.1010,0.1010,0.0000
200,FCFS,T0155,VM07,20.0000,9701.0000,20.0000,20.3912,0.3912,0.0000
200,FCFS,T0199,VM03,20.0000,5291.0000,20.0000,20.8534,0.8534,0.0000
200,FCFS,T0139,VM04,21.0000,4872.0000,21.0000,21.7858,0.7858,0.0000
200,FCFS,T0132,VM01,23.0000,7912.0000,23.0000,25.5523,2.5523,0.0000
200,FCFS,T0157,VM05,23.0000,2312.0000,23.0000,23.1865,0.1865,0.0000
200,FCFS,T0129,VM08,24.0000,5073.0000,24.0000,24.2046,0.2046,0.0000
200,FCFS,T0166,VM06,26.0000,5272.0000,26.0000,26.4252,0.4252,0.0000
200,FCFS,T0191,VM09,26.0000,6617.0000,26.0000,26.1334,0.1334,0.0000
200,FCFS,T0050,VM10,27.0000,2084.0000,27.0000,27.0420,0.0420,0.0000
200,FCFS,T0051,VM07,27.0000,6155.0000,27.0000,27.2482,0.2482,0.0000
200,FCFS,T0099,VM02,27.0000,7932.0000,27.0000,29.5587,2.5587,0.0000
200,FCFS,T0116,VM03,27.0000,8953.0000,27.0000,28.4440,1.4440,0.0000
200,FCFS,T0141,VM04,27.0000,8886.0000,27.0000,28.4332,1.4332,0.0000
200,FCFS,T0175,VM05,27.0000,9808.0000,27.0000,27.7910,0.7910,0.0000
200,FCFS,T0008,VM08,29.0000,4582.0000,29.0000,29.1848,0.1848,0.0000
200,FCFS,T0047,VM01,29.0000,1916.0000,29.0000,29.6181,0.6181,0.0000
200,FCFS,T0111,VM09,29.0000,1964.0000,29.0000,29.0396,0.0396,0.0000
200,FCFS,T0114,VM06,30.0000,9423.0000,30.0000,30.7599,0.7599,0.0000
200,FCFS,T0167,VM10,30.0000,6147.0000,30.0000,30.1239,0.1239,0.0000
200,FCFS,T0002,VM07,31.0000,5506.0000,31.0000,31.2220,0.2220,0.0000
200,FCFS,T0105,VM05,31.0000,2982.0000,31.0000,31.2405,0.2405,0.0000
200,FCFS,T0118,VM04,31.0000,8744.0000,31.0000,32.4103,1.4103,0.0000
200,FCFS,T0178,VM03,31.0000,2127.0000,31.0000,31.3431,0.3431,0.0000
200,FCFS,T0193,VM09,32.0000,9004.0000,32.0000,32.1815,0.1815,0.0000
200,FCFS,T0056,VM08,33.0000,9830.0000,33.0000,33.3964,0.3964,0.0000
200,FCFS,T0097,VM02,33.0000,3705.0000,33.0000,34.1952,1.1952,0.0000
200,FCFS,T0176,VM01,33.0000,9288.0000,33.0000,35.9961,2.9961,0.0000
200,FCFS,T0049,VM10,34.0000,7572.0000,34.0000,34.1527,0.1527,0.0000
200,FCFS,T0188,VM06,34.0000,3546.0000,34.0000,34.2860,0.2860,0.0000
200,FCFS,T0034,VM07,35.0000,7227.0000,35.0000,35.2914,0.2914,0.0000
200,FCFS,T0195,VM05,35.0000,7939.0000,35.0000,35.6402,0.6402,0.0000
200,FCFS,T0146,VM03,36.0000,8454.0000,36.0000,37.3635,1.3635,0.0000
200,FCFS,T0179,VM09,36.0000,7054.0000,36.0000,36.1422,0.1422,0.0000
200,FCFS,T0149,VM04,37.0000,4111.0000,37.0000,37.6631,0.6631,0.0000
200,FCFS,T0089,VM08,39.0000,6947.0000,39.0000,39.2801,0.2801,0.0000
200,FCFS,T0048,VM10,40.0000,1525.0000,40.0000,40.0307,0.0307,0.0000
200,FCFS,T0165,VM02,40.0000,9565.0000,40.0000,43.0855,3.0855,0.0000
200,FCFS,T0016,VM06,43.0000,7924.0000,43.0000,43.6390,0.6390,0.0000
200,FCFS,T0177,VM07,44.0000,3170.0000,44.0000,44.1278,0.1278,0.0000
200,FCFS,T0021,VM05,45.0000,2584.0000,45.0000,45.2084,0.2084,0.0000
200,FCFS,T0037,VM01,45.0000,7065.0000,45.0000,47.2790,2.2790,0.0000
200,FCFS,T0122,VM09,45.0000,8062.0000,45.0000,45.1625,0.1625,0.0000
200,FCFS,T0058,VM03,46.0000,7543.0000,46.0000,47.2166,1.2166,0.0000
200,FCFS,T0020,VM04,48.0000,2519.0000,48.0000,48.4063,0.4063,0.0000
200,FCFS,T0025,VM08,48.0000,3045.0000,48.0000,48.1228,0.1228,0.0000
200,FCFS,T0043,VM10,48.0000,8573.0000,48.0000,48.1728,0.1728,0.0000
200,FCFS,T0143,VM02,48.0000,3697.0000,48.0000,49.1926,1.1926,0.0000
200,FCFS,T0066,VM06,49.0000,2040.0000,49.0000,49.1645,0.1645,0.0000
200,FCFS,T0144,VM07,49.0000,1035.0000,49.0000,49.0417,0.0417,0.0000
200,FCFS,T0052,VM09,50.0000,9179.0000,50.0000,50.1851,0.1851,0.0000
200,FCFS,T0168,VM05,50.0000,5351.0000,50.0000,50.4315,0.4315,0.0000
200,FCFS,T0102,VM03,51.0000,6107.0000,51.0000,51.9850,0.9850,0.0000
200,FCFS,T0160,VM01,51.0000,4853.0000,51.0000,52.5655,1.5655,0.0000
200,FCFS,T0119,VM08,52.0000,8749.0000,52.0000,52.3528,0.3528,0.0000
200,FCFS,T0123,VM10,52.0000,7939.0000,52.0000,52.1601,0.1601,0.0000
200,FCFS,T0012,VM04,53.0000,9928.0000,53.0000,54.6013,1.6013,0.0000
200,FCFS,T0164,VM07,53.0000,2343.0000,53.0000,53.0945,0.0945,0.0000
200,FCFS,T0075,VM06,55.0000,5808.0000,55.0000,55.4684,0.4684,0.0000
200,FCFS,T0103,VM02,56.0000,7118.0000,56.0000,58.2961,2.2961,0.0000
200,FCFS,T0180,VM09,56.0000,3584.0000,56.0000,56.0723,0.0723,0.0000
200,FCFS,T0013,VM05,57.0000,4611.0000,57.0000,57.3719,0.3719,0.0000
200,FCFS,T0104,VM03,57.0000,9479.0000,57.0000,58.5289,1.5289,0.0000
200,FCFS,T0076,VM10,58.0000,3591.0000,58.0000,58.0724,0.0724,0.0000
200,FCFS,T0170,VM08,58.0000,5915.0000,58.0000,58.2385,0.2385,0.0000
200,FCFS,T0133,VM01,59.0000,5563.0000,59.0000,60.7945,1.7945,0.0000
200,FCFS,T0087,VM07,62.0000,6310.0000,62.0000,62.2544,0.2544,0.0000
200,FCFS,T0140,VM04,62.0000,7658.0000,62.0000,63.2352,1.2352,0.0000
200,FCFS,T0060,VM06,63.0000,9348.0000,63.0000,63.7539,0.7539,0.0000
200,FCFS,T0078,VM09,64.0000,5315.0000,64.0000,64.1072,0.1072,0.0000
200,FCFS,T0079,VM05,64.0000,3927.0000,64.0000,64.3167,0.3167,0.0000
200,FCFS,T0154,VM10,64.0000,8811.0000,64.0000,64.1776,0.1776,0.0000
200,FCFS,T0192,VM08,64.0000,5325.0000,64.0000,64.2147,0.2147,0.0000
200,FCFS,T0156,VM02,65.0000,1931.0000,65.0000,65.6229,0.6229,0.0000
200,FCFS,T0068,VM03,67.0000,8668.0000,67.0000,68.3981,1.3981,0.0000
200,FCFS,T0024,VM01,68.0000,8527.0000,68.0000,70.7506,2.7506,0.0000
200,FCFS,T0041,VM07,68.0000,3803.0000,68.0000,68.1533,0.1533,0.0000
200,FCFS,T0130,VM04,68.0000,4116.0000,68.0000,68.6639,0.6639,0.0000
200,FCFS,T0085,VM06,69.0000,3646.0000,69.0000,69.2940,0.2940,0.0000
200,FCFS,T0026,VM09,70.0000,2291.0000,70.0000,70.0462,0.0462,0.0000
200,FCFS,T0069,VM10,70.0000,5119.0000,70.0000,70.1032,0.1032,0.0000
200,FCFS,T0096,VM08,70.0000,8787.0000,70.0000,70.3543,0.3543,0.0000
200,FCFS,T0135,VM05,70.0000,8260.0000,70.0000,70.6661,0.6661,0.0000
200,FCFS,T0200,VM02,70.0000,8239.0000,70.0000,72.6577,2.6577,0.0000
200,FCFS,T0010,VM07,71.0000,1434.0000,71.0000,71.0578,0.0578,0.0000
200,FCFS,T0091,VM03,72.0000,4946.0000,72.0000,72.7977,0.7977,0.0000
200,FCFS,T0161,VM04,72.0000,2964.0000,72.0000,72.4781,0.4781,0.0000
200,FCFS,T0028,VM06,73.0000,6925.0000,73.0000,73.5585,0.5585,0.0000
200,FCFS,T0057,VM09,74.0000,8019.0000,74.0000,74.1617,0.1617,0.0000
200,FCFS,T0153,VM10,74.0000,1821.0000,74.0000,74.0367,0.0367,0.0000
200,FCFS,T0162,VM08,74.0000,5033.0000,74.0000,74.2029,0.2029,0.0000
200,FCFS,T0108,VM05,75.0000,4770.0000,75.0000,75.3847,0.3847,0.0000
200,FCFS,T0065,VM01,76.0000,7916.0000,76.0000,78.5535,2.5535,0.0000
200,FCFS,T0067,VM07,76.0000,7252.0000,76.0000,76.2924,0.2924,0.0000
200,FCFS,T0158,VM04,76.0000,2122.0000,76.0000,76.3423,0.3423,0.0000
200,FCFS,T0009,VM02,77.0000,9279.0000,77.0000,79.9932,2.9932,0.0000
200,FCFS,T0022,VM03,77.0000,6635.0000,77.0000,78.0702,1.0702,0.0000
200,FCFS,T0040,VM06,77.0000,2169.0000,77.0000,77.1749,0.1749,0.0000
200,FCFS,T0082,VM10,77.0000,9317.0000,77.0000,77.1878,0.1878,0.0000
200,FCFS,T0098,VM09,77.0000,9645.0000,77.0000,77.1945,0.1945,0.0000
200,FCFS,T0189,VM08,77.0000,5616.0000,77.0000,77.2265,0.2265,0.0000
200,FCFS,T0182,VM05,78.0000,5956.0000,78.0000,78.4803,0.4803,0.0000
200,FCFS,T0163,VM07,79.0000,1651.0000,79.0000,79.0666,0.0666,0.0000
200,FCFS,T0173,VM04,79.0000,8508.0000,79.0000,80.3723,1.3723,0.0000
200,FCFS,T0027,VM06,80.0000,5803.0000,80.0000,80.4680,0.4680,0.0000
200,FCFS,T0063,VM10,80.0000,3504.0000,80.0000,80.0706,0.0706,0.0000
200,FCFS,T0080,VM09,80.0000,2743.0000,80.0000,80.0553,0.0553,0.0000
200,FCFS,T0035,VM08,81.0000,8428.0000,81.0000,81.3398,0.3398,0.0000
200,FCFS,T0044,VM03,81.0000,5422.0000,81.0000,81.8745,0.8745,0.0000
200,FCFS,T0081,VM05,81.0000,5889.0000,81.0000,81.4749,0.4749,0.0000
200,FCFS,T0198,VM01,81.0000,3143.0000,81.0000,82.0139,1.0139,0.0000
200,FCFS,T0121,VM07,84.0000,2588.0000,84.0000,84.1044,0.1044,0.0000
200,FCFS,T0184,VM02,84.0000,5905.0000,84.0000,85.9048,1.9048,0.0000
200,FCFS,T0038,VM09,85.0000,4432.0000,85.0000,85.0894,0.0894,0.0000
200,FCFS,T0115,VM10,85.0000,5562.0000,85.0000,85.1121,0.1121,0.0000
200,FCFS,T0169,VM04,85.0000,3144.0000,85.0000,85.5071,0.5071,0.0000
200,FCFS,T0004,VM06,86.0000,2679.0000,86.0000,86.2160,0.2160,0.0000
200,FCFS,T0125,VM08,86.0000,1887.0000,86.0000,86.0761,0.0761,0.0000
200,FCFS,T0159,VM05,86.0000,2113.0000,86.0000,86.1704,0.1704,0.0000
200,FCFS,T0045,VM03,87.0000,4598.0000,87.0000,87.7416,0.7416,0.0000
200,FCFS,T0064,VM01,87.0000,3621.0000,87.0000,88.1681,1.1681,0.0000
200,FCFS,T0070,VM07,87.0000,1188.0000,87.0000,87.0479,0.0479,0.0000
200,FCFS,T0071,VM09,87.0000,2876.0000,87.0000,87.0580,0.0580,0.0000
200,FCFS,T0015,VM10,89.0000,3615.0000,89.0000,89.0729,0.0729,0.0000
200,FCFS,T0039,VM04,89.0000,5374.0000,89.0000,89.8668,0.8668,0.0000
200,FCFS,T0147,VM02,89.0000,7930.0000,89.0000,91.5581,2.5581,0.0000
200,FCFS,T0029,VM08,90.0000,4150.0000,90.0000,90.1673,0.1673,0.0000
200,FCFS,T0110,VM05,90.0000,2163.0000,90.0000,90.1744,0.1744,0.0000
200,FCFS,T0181,VM06,90.0000,9900.0000,90.0000,90.7984,0.7984,0.0000
200,FCFS,T0011,VM07,91.0000,4257.0000,91.0000,91.1717,0.1717,0.0000
200,FCFS,T0101,VM09,91.0000,4295.0000,91.0000,91.0866,0.0866,0.0000
200,FCFS,T0190,VM03,91.0000,4450.0000,91.0000,91.7177,0.7177,0.0000
200,FCFS,T0077,VM01,92.0000,1053.0000,92.0000,92.3397,0.3397,0.0000
200,FCFS,T0124,VM10,93.0000,8651.0000,93.0000,93.1744,0.1744,0.0000
200,FCFS,T0127,VM04,93.0000,7596.0000,93.0000,94.2252,1.2252,0.0000
200,FCFS,T0055,VM08,95.0000,5040.0000,95.0000,95.2032,0.2032,0.0000
200,FCFS,T0187,VM05,95.0000,2753.0000,95.0000,95.2220,0.2220,0.0000
200,FCFS,T0061,VM06,96.0000,2489.0000,96.0000,96.2007,0.2007,0.0000
200,FCFS,T0072,VM09,96.0000,9797.0000,96.0000,96.1975,0.1975,0.0000
200,FCFS,T0100,VM07,96.0000,9835.0000,96.0000,96.3966,0.3966,0.0000
200,FCFS,T0138,VM02,96.0000,2528.0000,96.0000,96.8155,0.8155,0.0000
200,FCFS,T0171,VM03,96.0000,6180.0000,96.0000,96.9968,0.9968,0.0000
200,FCFS,T0018,VM01,97.0000,4527.0000,97.0000,98.4603,1.4603,0.0000
200,FCFS,T0084,VM10,97.0000,7126.0000,97.0000,97.1437,0.1437,0.0000
200,FCFS,T0031,VM04,98.0000,4733.0000,98.0000,98.7634,0.7634,0.0000
200,FCFS,T0046,VM08,98.0000,6313.0000,98.0000,98.2546,0.2546,0.0000
200,FCFS,T0073,VM05,98.0000,5371.0000,98.0000,98.4331,0.4331,0.0000
200,FCFS,T0094,VM09,98.0000,9727.0000,98.0000,98.1961,0.1961,0.0000
200,FCFS,T0197,VM06,98.0000,6464.0000,98.0000,98.5213,0.5213,0.0000
200,FCFS,T0145,VM07,100.0000,5345.0000,100.0000,100.2155,0.2155,0.0000
200,SJF,T0144,VM01,49.0000,1035.0000,49.0000,49.3339,0.3339,0.0000
200,SJF,T0077,VM02,92.0000,1053.0000,92.0000,92.3397,0.3397,0.0000
200,SJF,T0070,VM03,87.0000,1188.0000,87.0000,87.1916,0.1916,0.0000
200,SJF,T0088,VM04,14.0000,1319.0000,14.0000,14.2127,0.2127,0.0000
200,SJF,T0010,VM05,71.0000,1434.0000,71.0000,71.1156,0.1156,0.0000
200,SJF,T0007,VM06,11.0000,1488.0000,11.0000,11.1200,0.1200,0.0000
200,SJF,T0048,VM07,40.0000,1525.0000,40.0000,40.0615,0.0615,0.0000
200,SJF,T0163,VM08,79.0000,1651.0000,79.0000,79.0666,0.0666,0.0000
200,SJF,T0196,VM09,0.0000,1722.0000,0.0000,0.0347,0.0347,0.0000
200,SJF,T0062,VM10,14.0000,1771.0000,14.0000,14.0357,0.0357,0.0000
200,SJF,T0153,VM09,74.0000,1821.0000,74.0000,74.0367,0.0367,0.0000
200,SJF,T0194,VM06,11.0000,1832.0000,11.1200,11.2677,0.1477,0.1200
200,SJF,T0125,VM06,86.0000,1887.0000,86.0000,86.1522,0.1522,0.0000
200,SJF,T0047,VM10,29.0000,1916.0000,29.0000,29.0386,0.0386,0.0000
200,SJF,T0156,VM04,65.0000,1931.0000,65.0000,65.3115,0.3115,0.0000
200,SJF,T0111,VM10,29.0000,1964.0000,29.0386,29.0782,0.0396,0.0386
200,SJF,T0066,VM10,49.0000,2040.0000,49.0000,49.0411,0.0411,0.0000
200,SJF,T0050,VM07,27.0000,2084.0000,40.0615,40.1455,0.0840,13.0615
200,SJF,T0112,VM07,4.0000,2104.0000,40.1455,40.2304,0.0848,36.1455
200,SJF,T0159,VM07,86.0000,2113.0000,86.0000,86.0852,0.0852,0.0000
200,SJF,T0158,VM10,76.0000,2122.0000,76.0000,76.0428,0.0428,0.0000
200,SJF,T0178,VM01,31.0000,2127.0000,49.3339,50.0200,0.6861,18.3339
200,SJF,T0030,VM01,5.0000,2139.0000,50.0200,50.7100,0.6900,45.0200
200,SJF,T0110,VM01,90.0000,2163.0000,90.0000,90.6977,0.6977,0.0000
200,SJF,T0040,VM04,77.0000,2169.0000,77.0000,77.3498,0.3498,0.0000
200,SJF,T0172,VM05,1.0000,2188.0000,71.1156,71.2921,0.1765,70.1156
200,SJF,T0092,VM05,10.0000,2290.0000,71.2921,71.4768,0.1847,61.2921
200,SJF,T0026,VM05,70.0000,2291.0000,71.4768,71.6615,0.1848,1.4768
200,SJF,T0157,VM05,23.0000,2312.0000,71.6615,71.8480,0.1865,48.6615
200,SJF,T0164,VM05,53.0000,2343.0000,71.8480,72.0369,0.1890,18.8480
200,SJF,T0061,VM05,96.0000,2489.0000,96.0000,96.2007,0.2007,0.0000
200,SJF,T0020,VM09,48.0000,2519.0000,74.0367,74.0875,0.0508,26.0367
200,SJF,T0138,VM09,96.0000,2528.0000,96.0000,96.0510,0.0510,0.0000
200,SJF,T0021,VM10,45.0000,2584.0000,76.0428,76.0949,0.0521,31.0428
200,SJF,T0121,VM10,84.0000,2588.0000,84.0000,84.0522,0.0522,0.0000
200,SJF,T0136,VM04,6.0000,2604.0000,77.3498,77.7698,0.4200,71.3498
200,SJF,T0126,VM04,7.0000,2612.0000,77.7698,78.1911,0.4213,70.7698
200,SJF,T0174,VM04,9.0000,2638.0000,78.1911,78.6166,0.4255,69.1911
200,SJF,T0004,VM04,86.0000,2679.0000,86.0000,86.4321,0.4321,0.0000
200,SJF,T0185,VM08,17.0000,2697.0000,79.0666,79.1753,0.1087,62.0666
200,SJF,T0080,VM08,80.0000,2743.0000,80.0000,80.1106,0.1106,0.0000
200,SJF,T0187,VM08,95.0000,2753.0000,95.0000,95.1110,0.1110,0.0000
200,SJF,T0001,VM10,3.0000,2824.0000,84.0522,84.1091,0.0569,81.0522
200,SJF,T0071,VM10,87.0000,2876.0000,87.0000,87.0580,0.0580,0.0000
200,SJF,T0161,VM07,72.0000,2964.0000,86.0852,86.2047,0.1195,14.0852
200,SJF,T0105,VM06,31.0000,2982.0000,86.1522,86.3927,0.2405,55.1522
200,SJF,T0025,VM07,48.0000,3045.0000,86.2047,86.3275,0.1228,38.2047
200,SJF,T0095,VM07,16.0000,3060.0000,86.3275,86.4509,0.1234,70.3275
200,SJF,T0198,VM06,81.0000,3143.0000,86.3927,86.6461,0.2535,5.3927
200,SJF,T0169,VM04,85.0000,3144.0000,86.4321,86.9392,0.5071,1.4321
200,SJF,T0177,VM07,44.0000,3170.0000,86.4509,86.5787,0.1278,42.4509
200,SJF,T0063,VM07,80.0000,3504.0000,86.5787,86.7200,0.1413,6.5787
200,SJF,T0188,VM06,34.0000,3546.0000,86.6461,86.9321,0.2860,52.6461
200,SJF,T0180,VM07,56.0000,3584.0000,86.7200,86.8645,0.1445,30.7200
200,SJF,T0076,VM07,58.0000,3591.0000,86.8645,87.0093,0.1448,28.8645
200,SJF,T0015,VM06,89.0000,3615.0000,89.0000,89.2915,0.2915,0.0000
200,SJF,T0064,VM04,87.0000,3621.0000,87.0000,87.5840,0.5840,0.0000
200,SJF,T0085,VM07,69.0000,3646.0000,87.0093,87.1563,0.1470,18.0093
200,SJF,T0143,VM10,48.0000,3697.0000,87.0580,87.1325,0.0745,39.0580
200,SJF,T0097,VM10,33.0000,3705.0000,87.1325,87.2072,0.0747,54.1325
200,SJF,T0041,VM07,68.0000,3803.0000,87.1563,87.3097,0.1533,19.1563
200,SJF,T0079,VM03,64.0000,3927.0000,87.1916,87.8250,0.6334,23.1916
200,SJF,T0149,VM10,37.0000,4111.0000,87.2072,87.2901,0.0829,50.2072
200,SJF,T0130,VM10,68.0000,4116.0000,87.2901,87.3731,0.0830,19.2901
200,SJF,T0120,VM07,12.0000,4119.0000,87.3097,87.4758,0.1661,75.3097
200,SJF,T0029,VM10,90.0000,4150.0000,90.0000,90.0837,0.0837,0.0000
200,SJF,T0011,VM07,91.0000,4257.0000,91.0000,91.1717,0.1717,0.0000
200,SJF,T0083,VM04,19.0000,4258.0000,87.5840,88.2708,0.6868,68.5840
200,SJF,T0101,VM03,91.0000,4295.0000,91.0000,91.6927,0.6927,0.0000
200,SJF,T0038,VM04,85.0000,4432.0000,88.2708,88.9856,0.7148,3.2708
200,SJF,T0190,VM04,91.0000,4450.0000,91.0000,91.7177,0.7177,0.0000
200,SJF,T0018,VM06,97.0000,4527.0000,97.0000,97.3651,0.3651,0.0000
200,SJF,T0150,VM10,7.0000,4566.0000,90.0837,90.1757,0.0921,83.0837
200,SJF,T0008,VM10,29.0000,4582.0000,90.1757,90.2681,0.0924,61.1757
200,SJF,T0059,VM10,17.0000,4593.0000,90.2681,90.3607,0.0926,73.2681
200,SJF,T0045,VM10,87.0000,4598.0000,90.3607,90.4534,0.0927,3.3607
200,SJF,T0109,VM10,0.0000,4608.0000,90.4534,90.5463,0.0929,90.4534
200,SJF,T0013,VM10,57.0000,4611.0000,90.5463,90.6393,0.0930,33.5463
200,SJF,T0003,VM10,17.0000,4657.0000,90.6393,90.7332,0.0939,73.6393
200,SJF,T0106,VM01,8.0000,4681.0000,90.6977,92.2077,1.5100,82.6977
200,SJF,T0031,VM10,98.0000,4733.0000,98.0000,98.0954,0.0954,0.0000
200,SJF,T0108,VM07,75.0000,4770.0000,91.1717,91.3640,0.1923,16.1717
200,SJF,T0033,VM07,12.0000,4814.0000,91.3640,91.5581,0.1941,79.3640
200,SJF,T0160,VM07,51.0000,4853.0000,91.5581,91.7538,0.1957,40.5581
200,SJF,T0139,VM03,21.0000,4872.0000,91.6927,92.4785,0.7858,70.6927
200,SJF,T0090,VM04,7.0000,4923.0000,91.7177,92.5118,0.7940,84.7177
200,SJF,T0091,VM07,72.0000,4946.0000,91.7538,91.9532,0.1994,19.7538
200,SJF,T0042,VM07,20.0000,5010.0000,91.9532,92.1552,0.2020,71.9532
200,SJF,T0162,VM07,74.0000,5033.0000,92.1552,92.3582,0.2029,18.1552
200,SJF,T0055,VM01,95.0000,5040.0000,95.0000,96.6258,1.6258,0.0000
200,SJF,T0129,VM02,24.0000,5073.0000,92.3397,93.9761,1.6365,68.3397
200,SJF,T0134,VM07,9.0000,5092.0000,92.3582,92.5635,0.2053,83.3582
200,SJF,T0069,VM03,70.0000,5119.0000,92.4785,93.3042,0.8256,22.4785
200,SJF,T0166,VM04,26.0000,5272.0000,92.5118,93.3621,0.8503,66.5118
200,SJF,T0199,VM07,20.0000,5291.0000,92.5635,92.7769,0.2133,72.5635
200,SJF,T0078,VM07,64.0000,5315.0000,92.7769,92.9912,0.2143,28.7769
200,SJF,T0192,VM07,64.0000,5325.0000,92.9912,93.2059,0.2147,28.9912
200,SJF,T0023,VM07,5.0000,5333.0000,93.2059,93.4209,0.2150,88.2059
200,SJF,T0186,VM03,14.0000,5333.0000,93.3042,94.1644,0.8602,79.3042
200,SJF,T0054,VM04,17.0000,5339.0000,93.3621,94.2232,0.8611,76.3621
200,SJF,T0145,VM07,100.0000,5345.0000,100.0000,100.2155,0.2155,0.0000
200,SJF,T0168,VM02,50.0000,5351.0000,93.9761,95.7023,1.7261,43.9761
200,SJF,T0073,VM03,98.0000,5371.0000,98.0000,98.8663,0.8663,0.0000
200,SJF,T0039,VM04,89.0000,5374.0000,94.2232,95.0900,0.8668,5.2232
200,SJF,T0044,VM04,81.0000,5422.0000,95.0900,95.9645,0.8745,14.0900
200,SJF,T0002,VM08,31.0000,5506.0000,95.1110,95.3330,0.2220,64.1110
200,SJF,T0017,VM08,19.0000,5552.0000,95.3330,95.5569,0.2239,76.3330
200,SJF,T0014,VM08,0.0000,5557.0000,95.5569,95.7810,0.2241,95.5569
200,SJF,T0115,VM02,85.0000,5562.0000,95.7023,97.4965,1.7942,10.7023
200,SJF,T0133,VM08,59.0000,5563.0000,95.7810,96.0053,0.2243,36.7810
200,SJF,T0189,VM04,77.0000,5616.0000,95.9645,96.8703,0.9058,18.9645
200,SJF,T0032,VM08,10.0000,5741.0000,96.0053,96.2368,0.2315,86.0053
